indicator,ticker,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,
Revenue,MCD,6111600000.0,6905400000.0,7166300000.0,6822700000.0,6546600000.0,6915900000.0,7152400000.0,6952100000.0,6605300000.0,7083800000.0,7323400000.0,7093200000.0,6700300000.0,7181700000.0,6987100000.0,6572200000.0,5958900000.0,6497700000.0,6615100000.0,6341300000.0,5903900000.0,6265000000.0,6424100000.0,6028900000.0,5675900000.0,6049700000.0,5754600000.0,5340200000.0,5138900000.0,5353900000.0,5369400000.0,5163000000.0,4955600000.0,5341300000.0,5430600000.0,
Revenue,MDLZ,12573000000.0,13878000000.0,13226000000.0,14688000000.0,13093000000.0,13286000000.0,12909000000.0,-4273000000.0,8744000000.0,8595000000.0,8472000000.0,9488000000.0,8641000000.0,8436000000.0,8337000000.0,8830000000.0,7762000000.0,7661000000.0,6849000000.0,7364000000.0,6455000000.0,6302000000.0,6396000000.0,6770000000.0,6414000000.0,5986000000.0,6530000000.0,6966000000.0,6765000000.0,6112000000.0,6288000000.0,6773000000.0,6538000000.0,6062000000.0,6355000000.0,
Revenue,MDT,4167000000.0,3946000000.0,4023000000.0,3918000000.0,4297000000.0,4008000000.0,4095000000.0,4027000000.0,4460000000.0,4083000000.0,4194000000.0,4163000000.0,4565000000.0,4273000000.0,4366000000.0,-9807000.0,20261000000.0,7274000000.0,7058000000.0,6934000000.0,7567000000.0,7166000000.0,7345000000.0,7283000000.0,7916000000.0,7390000000.0,7050000000.0,7369000000.0,8144000000.0,7384000000.0,7481000000.0,7546000000.0,8146000000.0,7493000000.0,7706000000.0,
Revenue,MET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49741000000.0,18458000000.0,17085000000.0,18266000000.0,18846000000.0,19119000000.0,18710000000.0,16166000000.0,18031000000.0,17044000000.0,18433000000.0,15244000000.0,17723000000.0,12076000000.0,16269000000.0,17245000000.0,12801000000.0,15993000000.0,14805000000.0,21185000000.0,16289000000.0,15662000000.0,16302000000.0,17497000000.0,18678000000.0,
Revenue,MMM,7311000000.0,7680000000.0,7531000000.0,7089000000.0,7486000000.0,7534000000.0,7497000000.0,7387000000.0,7634000000.0,7752000000.0,7916000000.0,7569000000.0,7831000000.0,8134000000.0,8137000000.0,7719000000.0,7578000000.0,7686000000.0,7712000000.0,7298000000.0,7409000000.0,7662000000.0,7709000000.0,7329000000.0,7685000000.0,7810000000.0,8172000000.0,7990000000.0,8278000000.0,8390000000.0,8152000000.0,7945000000.0,7863000000.0,8171000000.0,7991000000.0,
Revenue,MO,5643000000.0,5920000000.0,6108000000.0,6129000000.0,5647000000.0,6487000000.0,6242000000.0,6242000000.0,5528000000.0,6305000000.0,6553000000.0,6080000000.0,5517000000.0,6256000000.0,6491000000.0,6258000000.0,5804000000.0,6613000000.0,6699000000.0,6318000000.0,6066000000.0,6521000000.0,6905000000.0,6252000000.0,6083000000.0,6663000000.0,6729000000.0,6101000000.0,6108000000.0,6305000000.0,6837000000.0,6114000000.0,5628000000.0,6619000000.0,6856000000.0,
Revenue,MRK,0.0,0.0,0.0,0.0,0.0,0.0,35530000000.0,11737000000.0,10671000000.0,11010000000.0,11032000000.0,33362000000.0,10264000000.0,10934000000.0,10557000000.0,-1796000000.0,9425000000.0,9785000000.0,10073000000.0,-2739000000.0,9312000000.0,9844000000.0,10536000000.0,10115000000.0,9434000000.0,9931000000.0,10324000000.0,10433000000.0,10037000000.0,10465000000.0,10794000000.0,10998000000.0,10816000000.0,11759000000.0,12397000000.0,
Revenue,MS,7635000000.0,9282000000.0,9892000000.0,5594000000.0,6935000000.0,6953000000.0,5289000000.0,6935000000.0,8158000000.0,8503000000.0,7932000000.0,7824000000.0,8929000000.0,8626000000.0,8956000000.0,7764000000.0,9907000000.0,9743000000.0,7767000000.0,7738000000.0,7792000000.0,8909000000.0,8909000000.0,9021000000.0,9745000000.0,9503000000.0,9197000000.0,9500000000.0,11077000000.0,10610000000.0,9872000000.0,8548000000.0,10286000000.0,10244000000.0,10032000000.0,
Revenue,MSFT,16428000000.0,17367000000.0,17372000000.0,20885000000.0,17407000000.0,18059000000.0,16008000000.0,21456000000.0,20489000000.0,19896000000.0,18529000000.0,24519000000.0,20403000000.0,23382000000.0,23201000000.0,26470000000.0,21729000000.0,22180000000.0,20379000000.0,23796000000.0,20531000000.0,20614000000.0,20453000000.0,24090000000.0,22090000000.0,23317000000.0,24538000000.0,28918000000.0,26819000000.0,30085000000.0,29084000000.0,32471000000.0,30571000000.0,33717000000.0,33055000000.0,
Revenue,NEE,3134000000.0,3960000000.0,4382000000.0,3865000000.0,3371000000.0,3667000000.0,3843000000.0,3375000000.0,3279000000.0,3833000000.0,4394000000.0,3630000000.0,3674000000.0,4029000000.0,4654000000.0,4664000000.0,4104000000.0,4359000000.0,4954000000.0,4069000000.0,3835000000.0,3816000000.0,4806000000.0,3698000000.0,3972000000.0,4405000000.0,4808000000.0,4010000000.0,3863000000.0,4069000000.0,4419000000.0,4376000000.0,4075000000.0,4969000000.0,5572000000.0,
Revenue,NFLX,718553000.0,788610000.0,821839000.0,875575000.0,869791000.0,889163000.0,905089000.0,945239000.0,1023961000.0,1069372000.0,1105999000.0,1175230000.0,1270089000.0,1340407000.0,1409432000.0,1484728000.0,1573129000.0,1644694000.0,1738355000.0,1823333000.0,1957736000.0,2105204000.0,2290188000.0,2477541000.0,2636635000.0,2785464000.0,2984859000.0,3285755000.0,3700856000.0,3907270000.0,3999374000.0,4186841000.0,4520992000.0,4923116000.0,5244905000.0,
Revenue,NKE,5079000000.0,5766000000.0,6081000000.0,5731000000.0,5846000000.0,6470000000.0,6669000000.0,5760000000.0,6187000000.0,6697000000.0,6971000000.0,6431000000.0,6972000000.0,7425000000.0,7982000000.0,7380000000.0,7460000000.0,7779000000.0,8414000000.0,7686000000.0,8032000000.0,8244000000.0,9061000000.0,8180000000.0,8432000000.0,8677000000.0,9070000000.0,8554000000.0,8984000000.0,9789000000.0,9948000000.0,9374000000.0,9611000000.0,10184000000.0,10660000000.0,
Revenue,NVDA,962039000.0,1016517000.0,1066180000.0,953194000.0,924877000.0,1044270000.0,1204110000.0,1106902000.0,954739000.0,977238000.0,1053967000.0,1144218000.0,1102787000.0,1102824000.0,1225382000.0,1250514000.0,1151000000.0,1153000000.0,1305000000.0,1401000000.0,1305000000.0,1428000000.0,2004000000.0,2173000000.0,1937000000.0,2230000000.0,2636000000.0,2911000000.0,3207000000.0,3123000000.0,3181000000.0,2205000000.0,2220000000.0,2579000000.0,3014000000.0,
Revenue,ORCL,8764000000.0,8802000000.0,8374000000.0,8792000000.0,9039000000.0,10916000000.0,8181000000.0,9094000000.0,8958000000.0,10947000000.0,8372000000.0,9275000000.0,9307000000.0,11455000000.0,8596000000.0,9598000000.0,9326000000.0,10706000000.0,8448000000.0,8993000000.0,9012000000.0,10594000000.0,8595000000.0,9035000000.0,9205000000.0,10893000000.0,9187000000.0,9622000000.0,9770000000.0,11252000000.0,9193000000.0,9562000000.0,9614000000.0,11137000000.0,9218000000.0,
Revenue,OXY,5726000000.0,6173000000.0,6006000000.0,6034000000.0,6268000000.0,5768000000.0,5965000000.0,6171000000.0,5872000000.0,5962000000.0,6449000000.0,6172000000.0,6088000000.0,6275000000.0,5996000000.0,953000000.0,3089000000.0,3469000000.0,3298000000.0,2624000000.0,2281000000.0,2558000000.0,2733000000.0,2518000000.0,2957000000.0,3060000000.0,2999000000.0,3492000000.0,3763000000.0,4083000000.0,5216000000.0,4762000000.0,4004000000.0,4420000000.0,5687000000.0,
Revenue,PEP,11937000000.0,16827000000.0,17582000000.0,20158000000.0,12428000000.0,16458000000.0,16652000000.0,19954000000.0,12581000000.0,16807000000.0,16909000000.0,20118000000.0,12623000000.0,16894000000.0,17218000000.0,19948000000.0,12217000000.0,15923000000.0,16331000000.0,18585000000.0,11862000000.0,15395000000.0,16027000000.0,19515000000.0,12049000000.0,15710000000.0,16240000000.0,19526000000.0,12562000000.0,16090000000.0,16485000000.0,19524000000.0,12884000000.0,16449000000.0,17188000000.0,
Revenue,PFE,0.0,33486000000.0,17193000000.0,16746000000.0,15405000000.0,14537000000.0,13976000000.0,15068000000.0,13500000000.0,11883000000.0,12643000000.0,13558000000.0,11353000000.0,12773000000.0,12361000000.0,13118000000.0,10864000000.0,11853000000.0,12087000000.0,14047000000.0,13005000000.0,13147000000.0,13044000000.0,13628000000.0,12779000000.0,12896000000.0,13168000000.0,13703000000.0,12906000000.0,13467000000.0,13297000000.0,13977000000.0,13118000000.0,13264000000.0,12680000000.0,
Revenue,PG,20230000000.0,20860000000.0,21917000000.0,22135000000.0,19416000000.0,20212000000.0,20739000000.0,22175000000.0,20598000000.0,20655000000.0,21205000000.0,22280000000.0,20559000000.0,19018000000.0,20792000000.0,19555000000.0,18142000000.0,17790000000.0,16527000000.0,16915000000.0,15755000000.0,16102000000.0,16518000000.0,16856000000.0,15605000000.0,16079000000.0,16653000000.0,17395000000.0,16281000000.0,16503000000.0,16690000000.0,17438000000.0,16462000000.0,17094000000.0,17798000000.0,
Revenue,PM,16530000000.0,20234000000.0,20706000000.0,18876000000.0,18022000000.0,20037000000.0,19592000000.0,19742000000.0,18527000000.0,20483000000.0,20629000000.0,20390000000.0,17779000000.0,21051000000.0,21335000000.0,19941000000.0,17352000000.0,18763000000.0,19422000000.0,18371000000.0,16788000000.0,19041000000.0,19935000000.0,19189000000.0,16556000000.0,19319000000.0,20638000000.0,21585000000.0,6896000000.0,7726000000.0,7504000000.0,7499000000.0,6751000000.0,7699000000.0,7642000000.0,
Revenue,QCOM,5106000000.0,3618000000.0,4117000000.0,4681000000.0,4944000000.0,4626000000.0,4870000000.0,6018000000.0,6125000000.0,6242000000.0,6481000000.0,6622000000.0,6367000000.0,6806000000.0,6692000000.0,7099000000.0,6894000000.0,5832000000.0,5456000000.0,5775000000.0,5551000000.0,6044000000.0,6184000000.0,5999000000.0,5016000000.0,5372000000.0,5904000000.0,6068000000.0,5261000000.0,5599000000.0,5804000000.0,4842000000.0,4982000000.0,9635000000.0,4814000000.0,
Revenue,RTN,6062000000.0,6222000000.0,6132000000.0,6441000000.0,5938000000.0,5992000000.0,6045000000.0,6439000000.0,5879000000.0,6115000000.0,5842000000.0,5870000000.0,5508000000.0,5701000000.0,5474000000.0,6143000000.0,5288000000.0,5848000000.0,5783000000.0,6328000000.0,5763000000.0,6035000000.0,6033000000.0,6238000000.0,6000000000.0,6281000000.0,6284000000.0,6783000000.0,6267000000.0,6625000000.0,6806000000.0,7360000000.0,6729000000.0,7159000000.0,7446000000.0,
Revenue,SBUX,2785700000.0,2932200000.0,3031700000.0,3435900000.0,3195900000.0,3303600000.0,3364100000.0,3799600000.0,3555800000.0,3741800000.0,3795000000.0,4239600000.0,3873800000.0,4153700000.0,4180700000.0,4803200000.0,4563600000.0,4881100000.0,4914800000.0,5373500000.0,4993300000.0,5237900000.0,5711200000.0,5732900000.0,5294100000.0,5661500000.0,5698300000.0,6073700000.0,6031800000.0,6310400000.0,6303600000.0,6632700000.0,6306000000.0,6822900000.0,6747000000.0,
Revenue,SLB,0.0,0.0,0.0,0.0,0.0,20366000000.0,10608000000.0,11175000000.0,10668000000.0,11084000000.0,11608000000.0,11906000000.0,11239000000.0,12055000000.0,12645000000.0,12641000000.0,10248000000.0,9010000000.0,8473000000.0,7744000000.0,6520000000.0,7164000000.0,7019000000.0,7107000000.0,6894000000.0,7462000000.0,7905000000.0,8179000000.0,7829000000.0,8302000000.0,8505000000.0,8179000000.0,7879000000.0,8270000000.0,8540000000.0,
Revenue,SO,0.0,0.0,0.0,0.0,0.0,7785000000.0,5049000000.0,3703000000.0,3897000000.0,4246000000.0,5017000000.0,3927000000.0,4644000000.0,4467000000.0,5339000000.0,4017000000.0,4183000000.0,4337000000.0,5401000000.0,3568000000.0,3965000000.0,4486000000.0,6264000000.0,5181000000.0,5771000000.0,5431000000.0,6201000000.0,5628000000.0,6372000000.0,5627000000.0,6159000000.0,5337000000.0,5412000000.0,5098000000.0,5995000000.0,
Revenue,SPG,1019874000.0,1040861000.0,1074359000.0,1171338000.0,1118969000.0,1188066000.0,1228617000.0,1344432000.0,1215058000.0,1236563000.0,1302256000.0,1416261000.0,1314991000.0,1024013000.0,1234694000.0,1297120000.0,1216235000.0,1349110000.0,1320137000.0,1380621000.0,1336715000.0,1315380000.0,1357168000.0,1425966000.0,1345763000.0,1361548000.0,1403637000.0,1427692000.0,1399814000.0,1388358000.0,1409005000.0,1460742000.0,1452834000.0,1397185000.0,1416555000.0,
Revenue,T,31247000000.0,31495000000.0,31478000000.0,32503000000.0,31822000000.0,31575000000.0,31459000000.0,32578000000.0,31356000000.0,32075000000.0,32158000000.0,33163000000.0,-128752000000.0,65051000000.0,32957000000.0,34439000000.0,32576000000.0,33015000000.0,39091000000.0,146801000000.0,40535000000.0,40520000000.0,40890000000.0,41841000000.0,39365000000.0,39837000000.0,39668000000.0,41676000000.0,38038000000.0,38986000000.0,45739000000.0,47993000000.0,44827000000.0,44957000000.0,44588000000.0,
Revenue,TGT,15935000000.0,16240000000.0,16402000000.0,21288000000.0,16867000000.0,16779000000.0,16929000000.0,22726000000.0,16706000000.0,17117000000.0,17258000000.0,21515000000.0,17050000000.0,17406000000.0,17732000000.0,20430000000.0,17119000000.0,17427000000.0,17613000000.0,21626000000.0,16196000000.0,16168000000.0,16441000000.0,20690000000.0,16017000000.0,16429000000.0,16667000000.0,22766000000.0,16781000000.0,17327000000.0,18271000000.0,22977000000.0,17627000000.0,18422000000.0,18664000000.0,
Revenue,TMO,2721400000.0,2897400000.0,2973500000.0,3133600000.0,3100300000.0,3064600000.0,3085700000.0,3259300000.0,3191500000.0,3240100000.0,3191800000.0,3466900000.0,3903500000.0,4321900000.0,4171400000.0,4492800000.0,3918800000.0,4270900000.0,4123200000.0,4652500000.0,4294800000.0,4535200000.0,4490900000.0,4953200000.0,4765000000.0,4990000000.0,5116200000.0,6046800000.0,5853000000.0,6078000000.0,5920000000.0,6507000000.0,6125000000.0,6316000000.0,6272000000.0,
Revenue,TXN,3392000000.0,3457000000.0,3466000000.0,3420000000.0,3121000000.0,3335000000.0,3390000000.0,2979000000.0,2885000000.0,3047000000.0,3245000000.0,3028000000.0,2983000000.0,3292000000.0,3501000000.0,3269000000.0,3150000000.0,3232000000.0,3429000000.0,3189000000.0,3008000000.0,3273000000.0,3675000000.0,3414000000.0,3402000000.0,3693000000.0,4116000000.0,3750000000.0,3789000000.0,4017000000.0,4261000000.0,3717000000.0,3594000000.0,3668000000.0,3771000000.0,
Revenue,UNH,25432000000.0,25234000000.0,25280000000.0,25916000000.0,27282000000.0,27265000000.0,27302000000.0,28769000000.0,30340000000.0,30408000000.0,30624000000.0,31117000000.0,31708000000.0,32574000000.0,32759000000.0,33433000000.0,35756000000.0,36263000000.0,41489000000.0,43599000000.0,44527000000.0,46485000000.0,46293000000.0,47535000000.0,48723000000.0,50053000000.0,50322000000.0,52061000000.0,55188000000.0,56086000000.0,56556000000.0,58417000000.0,60308000000.0,60595000000.0,60351000000.0,
Revenue,UNP,4490000000.0,4858000000.0,5101000000.0,5108000000.0,5112000000.0,5221000000.0,5343000000.0,5250000000.0,5290000000.0,5470000000.0,5573000000.0,5630000000.0,5638000000.0,6015000000.0,6182000000.0,6153000000.0,5614000000.0,5429000000.0,5562000000.0,5208000000.0,4829000000.0,4770000000.0,5174000000.0,5168000000.0,5132000000.0,5250000000.0,5408000000.0,5450000000.0,5475000000.0,5672000000.0,5928000000.0,5757000000.0,5384000000.0,5596000000.0,5516000000.0,
Revenue,UPS,12582000000.0,13191000000.0,13166000000.0,14166000000.0,13136000000.0,13349000000.0,13071000000.0,14571000000.0,13434000000.0,13507000000.0,13521000000.0,14976000000.0,13779000000.0,14268000000.0,14290000000.0,15895000000.0,13977000000.0,14095000000.0,14237000000.0,16054000000.0,14418000000.0,14629000000.0,14928000000.0,16931000000.0,15315000000.0,15750000000.0,15978000000.0,18829000000.0,17113000000.0,17456000000.0,17444000000.0,19848000000.0,17160000000.0,18048000000.0,18318000000.0,
Revenue,USB,0.0,0.0,0.0,0.0,0.0,0.0,8018000000.0,2727000000.0,2653000000.0,2616000000.0,2658000000.0,2677000000.0,2650000000.0,2689000000.0,2692000000.0,2744000000.0,2698000000.0,2716000000.0,2768000000.0,2819000000.0,2835000000.0,2845000000.0,2893000000.0,2955000000.0,2945000000.0,3017000000.0,3135000000.0,3144000000.0,3168000000.0,3197000000.0,3251000000.0,3303000000.0,3259000000.0,3305000000.0,3281000000.0,
Revenue,UTX,13344000000.0,15076000000.0,14804000000.0,14966000000.0,12424000000.0,13799000000.0,15042000000.0,16443000000.0,14399000000.0,16006000000.0,15462000000.0,16759000000.0,14745000000.0,17191000000.0,16168000000.0,16996000000.0,14541000000.0,16333000000.0,10924000000.0,14300000000.0,13357000000.0,14874000000.0,14354000000.0,14659000000.0,13815000000.0,15280000000.0,15062000000.0,15680000000.0,15242000000.0,16705000000.0,16510000000.0,18044000000.0,18365000000.0,19634000000.0,19496000000.0,
Revenue,V,2245000000.0,2322000000.0,2383000000.0,2547000000.0,2578000000.0,2565000000.0,2731000000.0,2846000000.0,2958000000.0,3001000000.0,2973000000.0,3155000000.0,3163000000.0,3155000000.0,3229000000.0,3382000000.0,3409000000.0,3518000000.0,3571000000.0,3565000000.0,3626000000.0,3630000000.0,4261000000.0,4461000000.0,4477000000.0,4565000000.0,4855000000.0,4862000000.0,5073000000.0,5240000000.0,5434000000.0,5506000000.0,5494000000.0,5840000000.0,6137000000.0,
Revenue,VZ,26990000000.0,27536000000.0,27913000000.0,28436000000.0,28242000000.0,28552000000.0,29007000000.0,30045000000.0,29420000000.0,29786000000.0,30279000000.0,31065000000.0,30818000000.0,31483000000.0,31586000000.0,33192000000.0,31984000000.0,32224000000.0,33158000000.0,34254000000.0,32171000000.0,30532000000.0,30937000000.0,32340000000.0,29814000000.0,30548000000.0,31717000000.0,33955000000.0,31772000000.0,32203000000.0,32607000000.0,34281000000.0,32128000000.0,32071000000.0,32894000000.0,
Revenue,WBA,18502000000.0,18371000000.0,17967000000.0,18157000000.0,18651000000.0,17752000000.0,17073000000.0,17316000000.0,18647000000.0,18313000000.0,17941000000.0,18329000000.0,19605000000.0,19401000000.0,19057000000.0,0.0,46127000000.0,28795000000.0,28522000000.0,29033000000.0,30184000000.0,29498000000.0,28636000000.0,28501000000.0,29446000000.0,30118000000.0,30149000000.0,30740000000.0,33021000000.0,34334000000.0,33442000000.0,33793000000.0,34528000000.0,34591000000.0,33954000000.0,
Revenue,WFC,0.0,0.0,464000000.0,60000000.0,59000000.0,120000000.0,218000000.0,170000000.0,130000000.0,225000000.0,160000000.0,148000000.0,133000000.0,129000000.0,137000000.0,127000000.0,132000000.0,155000000.0,189000000.0,145000000.0,373000000.0,497000000.0,534000000.0,523000000.0,481000000.0,493000000.0,475000000.0,458000000.0,455000000.0,443000000.0,-112000000.0,247000000.0,245000000.0,250000000.0,184000000.0,
Revenue,WMT,104189000000.0,109366000000.0,110226000000.0,123169000000.0,113018000000.0,114296000000.0,113929000000.0,127919000000.0,114187000000.0,116945000000.0,115456000000.0,129706000000.0,114960000000.0,120125000000.0,119001000000.0,131565000000.0,114826000000.0,120229000000.0,117408000000.0,129667000000.0,115904000000.0,120854000000.0,118179000000.0,130936000000.0,117542000000.0,123355000000.0,123179000000.0,136267000000.0,122690000000.0,128028000000.0,124894000000.0,138793000000.0,123925000000.0,130377000000.0,127991000000.0,
Revenue,XOM,114004000000.0,125486000000.0,125330000000.0,121609000000.0,124053000000.0,127363000000.0,115141000000.0,482295000000.0,108807000000.0,106469000000.0,112119000000.0,110860000000.0,106773000000.0,111647000000.0,107490000000.0,86029000000.0,67618000000.0,74113000000.0,67344000000.0,59807000000.0,48707000000.0,57694000000.0,58677000000.0,61016000000.0,63287000000.0,62876000000.0,66165000000.0,52035000000.0,68211000000.0,73501000000.0,76605000000.0,71895000000.0,63625000000.0,69091000000.0,65049000000.0,
Gross Profit,AAPL,10218000000.0,11922000000.0,11380000000.0,20703000000.0,18564000000.0,14994000000.0,14401000000.0,21060000000.0,16349000000.0,13024000000.0,13871000000.0,21846000000.0,17947000000.0,14735000000.0,16009000000.0,29741000000.0,23656000000.0,19681000000.0,20548000000.0,30423000000.0,19921000000.0,16106000000.0,17813000000.0,30176000000.0,20591000000.0,17488000000.0,19931000000.0,33912000000.0,23422000000.0,20421000000.0,24084000000.0,32031000000.0,21821000000.0,20227000000.0,24313000000.0,
